lat,lon,period,zone
32.66699105,35.50120352,Miocene Basalt,9
32.66752652,35.50250034,Miocene Basalt,9
32.66780289,35.50327995,Miocene Basalt,9
32.66854368,35.5043021,Miocene Basalt,9
32.66857858,35.50482792,Miocene Basalt,9
32.6695777,35.50636587,Miocene Basalt,9
32.67007731,35.50713494,Miocene Basalt,9
32.67080868,35.5079088,Miocene Basalt,9
32.67110787,35.50919225,Miocene Basalt,9
32.67208298,35.50999323,Miocene Basalt,9
32.67340821,35.50989562,Miocene Basalt,9
32.67453586,35.50984923,Miocene Basalt,9
32.67590357,35.51004638,Miocene Basalt,9
32.67607394,35.50923284,Miocene Basalt,9
32.67597349,35.50764129,Miocene Basalt,9
32.67544622,35.50634964,Miocene Basalt,9
32.67537767,35.50504122,Miocene Basalt,9
32.67534103,35.50377368,Miocene Basalt,9
32.67531157,35.50275468,Miocene Basalt,9
32.67528198,35.50173124,Miocene Basalt,9
32.67572225,35.5006915,Miocene Basalt,9
32.67619324,35.50067966,Miocene Basalt,9
33.31231206,35.85857725,Pleistocene Basalt,1
33.31437331,35.84252079,Pleistocene Basalt,1
33.3136561,35.83091073,Pleistocene Basalt,1
33.31391974,35.82154208,Pleistocene Basalt,1
33.30480592,35.81262277,Pleistocene Basalt,1
33.29452032,35.80679737,Pleistocene Basalt,1
33.28309929,35.81901727,Pleistocene Basalt,1
33.29752189,35.8243604,Pleistocene Basalt,1
33.27825998,35.8359195,Pleistocene Basalt,1
33.26844229,35.82918002,Pleistocene Basalt,1
33.27065245,35.80093867,Pleistocene Basalt,1
33.26560166,35.79345865,Pleistocene Basalt,1
33.25471605,35.80681537,Pleistocene Basalt,1
33.25398848,35.81798427,Pleistocene Basalt,1
33.2424377,35.81242472,Pleistocene Basalt,1
33.24340356,35.7885976,Pleistocene Basalt,1
33.24836678,35.78196213,Pleistocene Basalt,1
33.24707036,35.7721143,Pleistocene Basalt,1
33.24833957,35.75514137,Pleistocene Basalt,1
33.24363209,35.73139716,Pleistocene Basalt,1
33.25359525,35.70052176,Pleistocene Basalt,1
33.24405409,35.67465107,Pleistocene Basalt,1
33.22532983,35.66805028,Pleistocene Basalt,1
33.20326606,35.66005778,Pleistocene Basalt,1
33.1772664,35.66069994,Pleistocene Basalt,1
33.16355706,35.66019086,Pleistocene Basalt,1
33.17666775,35.67259182,Pleistocene Basalt,1
33.16233666,35.68985742,Pleistocene Basalt,1
33.14461391,35.70578751,Pleistocene Basalt,1
33.1385894,35.70006651,Pleistocene Basalt,1
33.14125645,35.6593943,Pleistocene Basalt,1
33.12987231,35.66275042,Pleistocene Basalt,1
33.13019645,35.6871429,Pleistocene Basalt,1
33.11899862,35.68606093,Pleistocene Basalt,1
33.12016078,35.65997214,Pleistocene Basalt,1
33.10917885,35.65300586,Pleistocene Basalt,1
33.11485395,35.67902723,Pleistocene Basalt,1
33.1042615,35.69476966,Pleistocene Basalt,1
33.09562177,35.68557409,Pleistocene Basalt,1
33.0954329,35.66068157,Pleistocene Basalt,1
33.08667023,35.67253088,Pleistocene Basalt,1
33.08661009,35.68798281,Pleistocene Basalt,1
33.07809453,35.70311763,Pleistocene Basalt,1
33.06087927,35.7134881,Pleistocene Basalt,1
33.0465859,35.70851606,Pleistocene Basalt,1
33.0349608,35.69343962,Pleistocene Basalt,1
33.02109802,35.69865397,Pleistocene Basalt,1
33.0031247,35.70389651,Pleistocene Basalt,1
32.99054313,35.72593666,Pleistocene Basalt,1
32.97591652,35.73269281,Pleistocene Basalt,1
32.95991261,35.7362104,Pleistocene Basalt,1
32.94644548,35.74015063,Pleistocene Basalt,1
32.93315074,35.73518086,Pleistocene Basalt,1
32.91121579,35.73667234,Pleistocene Basalt,1
32.91519079,35.75729343,Pleistocene Basalt,1
32.90699891,35.76075202,Pleistocene Basalt,1
32.89798339,35.74216421,Pleistocene Basalt,1
32.88697184,35.74677929,Pleistocene Basalt,1
32.87975115,35.76277323,Pleistocene Basalt,1
32.87593448,35.80090834,Pleistocene Basalt,1
32.87233814,35.8353346,Pleistocene Basalt,1
32.8654401,35.87137708,Pleistocene Basalt,1
32.85289992,35.90529595,Pleistocene Basalt,1
32.84939309,35.91940469,Pleistocene Basalt,1
33.22214322,35.91832125,Pleistocene Basalt,1
33.22038452,35.90159368,Pleistocene Basalt,1
33.22893926,35.89307378,Pleistocene Basalt,1
33.2483787,35.89192595,Pleistocene Basalt,1
33.25704925,35.88699282,Pleistocene Basalt,1
33.26163109,35.87892719,Pleistocene Basalt,1
33.24465765,35.87168823,Pleistocene Basalt,1
33.2439342,35.85924204,Pleistocene Basalt,1
33.26005765,35.86137706,Pleistocene Basalt,1
33.27068063,35.86800276,Pleistocene Basalt,1
33.28101044,35.86428826,Pleistocene Basalt,1
33.28371263,35.85281689,Pleistocene Basalt,1
33.295425,35.85852705,Pleistocene Basalt,1
33.31231206,35.85857725,Pleistocene Basalt,1
33.3146576,35.62896577,Pleistocene Basalt,2
33.31057263,35.62418879,Pleistocene Basalt,2
33.30838262,35.62193308,Pleistocene Basalt,2
33.3058355,35.62032227,Pleistocene Basalt,2
33.30395382,35.61927454,Pleistocene Basalt,2
33.30140896,35.61766708,Pleistocene Basalt,2
33.29885827,35.61680584,Pleistocene Basalt,2
33.29649567,35.61651093,Pleistocene Basalt,2
33.29431783,35.61678153,Pleistocene Basalt,2
33.29213906,35.61705224,Pleistocene Basalt,2
33.29050437,35.61725534,Pleistocene Basalt,2
33.28711015,35.61704009,Pleistocene Basalt,2
33.28464741,35.61610328,Pleistocene Basalt,2
33.28266126,35.61442772,Pleistocene Basalt,2
33.28124471,35.61266305,Pleistocene Basalt,2
33.27869398,35.61108116,Pleistocene Basalt,2
33.27699142,35.61135317,Pleistocene Basalt,2
33.27396959,35.61051105,Pleistocene Basalt,2
33.27160927,35.61022625,Pleistocene Basalt,2
33.2702914,35.6091133,Pleistocene Basalt,2
33.26607799,35.60777826,Pleistocene Basalt,2
33.26428805,35.60665621,Pleistocene Basalt,2
33.26303671,35.60547395,Pleistocene Basalt,2
33.25996812,35.60244983,Pleistocene Basalt,2
33.25856758,35.60068914,Pleistocene Basalt,2
33.25651644,35.59837016,Pleistocene Basalt,2
33.25516371,35.59655806,Pleistocene Basalt,2
33.25254881,35.59358096,Pleistocene Basalt,2
33.25128208,35.59242102,Pleistocene Basalt,2
33.24882566,35.59076249,Pleistocene Basalt,2
33.24692644,35.58902352,Pleistocene Basalt,2
33.24418052,35.58774624,Pleistocene Basalt,2
33.24186734,35.58666844,Pleistocene Basalt,2
33.24080643,35.58676229,Pleistocene Basalt,2
33.23800379,35.58643438,Pleistocene Basalt,2
33.23467595,35.58690728,Pleistocene Basalt,2
33.23245726,35.58722254,Pleistocene Basalt,2
33.23079316,35.58745898,Pleistocene Basalt,2
33.22801944,35.58785305,Pleistocene Basalt,2
33.22627811,35.58743191,Pleistocene Basalt,2
33.22319592,35.5851973,Pleistocene Basalt,2
33.22089621,35.58486142,Pleistocene Basalt,2
33.21827616,35.58656986,Pleistocene Basalt,2
33.21860378,35.58916895,Pleistocene Basalt,2
33.21892746,35.5917757,Pleistocene Basalt,2
33.21980741,35.59430392,Pleistocene Basalt,2
33.22108184,35.59544843,Pleistocene Basalt,2
33.22346909,35.59643276,Pleistocene Basalt,2
33.22641121,35.59734046,Pleistocene Basalt,2
33.22816036,35.59775486,Pleistocene Basalt,2
33.23102096,35.59801098,Pleistocene Basalt,2
33.23340903,35.59899837,Pleistocene Basalt,2
33.23571467,35.59933382,Pleistocene Basalt,2
33.23928652,35.60083096,Pleistocene Basalt,2
33.24165934,35.60184056,Pleistocene Basalt,2
33.24403234,35.6028503,Pleistocene Basalt,2
33.24649438,35.60450691,Pleistocene Basalt,2
33.24840333,35.60624079,Pleistocene Basalt,2
33.24991645,35.60937175,Pleistocene Basalt,2
33.25149106,35.6124348,Pleistocene Basalt,2
33.2523233,35.61429257,Pleistocene Basalt,2
33.25276625,35.61754307,Pleistocene Basalt,2
33.25312477,35.62088989,Pleistocene Basalt,2
33.25342164,35.62355707,Pleistocene Basalt,2
33.25436106,35.62680057,Pleistocene Basalt,2
33.25579018,35.62929172,Pleistocene Basalt,2
33.25728106,35.632465,Pleistocene Basalt,2
33.25856878,35.6336164,Pleistocene Basalt,2
33.26165403,35.63514741,Pleistocene Basalt,2
33.26416,35.63678284,Pleistocene Basalt,2
33.26609265,35.63851499,Pleistocene Basalt,2
33.2681162,35.64090187,Pleistocene Basalt,2
33.27007327,35.64261513,Pleistocene Basalt,2
33.27193483,35.64441806,Pleistocene Basalt,2
33.27371429,35.64629407,Pleistocene Basalt,2
33.27552801,35.64813693,Pleistocene Basalt,2
33.27682839,35.65075276,Pleistocene Basalt,2
33.27812778,35.65336681,Pleistocene Basalt,2
33.27931172,35.65607524,Pleistocene Basalt,2
33.27932768,35.65973599,Pleistocene Basalt,2
33.27963909,35.6634842,Pleistocene Basalt,2
33.28194614,35.66559789,Pleistocene Basalt,2
33.28414083,35.66600024,Pleistocene Basalt,2
33.28602599,35.66735495,Pleistocene Basalt,2
33.28908256,35.66743486,Pleistocene Basalt,2
33.29182609,35.66670581,Pleistocene Basalt,2
33.2949402,35.666038,Pleistocene Basalt,2
33.29820296,35.66669719,Pleistocene Basalt,2
33.30218007,35.66612903,Pleistocene Basalt,2
33.30588589,35.66545525,Pleistocene Basalt,2
33.30819072,35.66580118,Pleistocene Basalt,2
33.3111023,35.66603196,Pleistocene Basalt,2
33.31418072,35.66614748,Pleistocene Basalt,2
33.31433471,35.6617049,Pleistocene Basalt,2
33.31342765,35.65954111,Pleistocene Basalt,2
33.31331671,35.65599115,Pleistocene Basalt,2
33.31311896,35.65322837,Pleistocene Basalt,2
33.31295732,35.64970738,Pleistocene Basalt,2
33.31321266,35.64439589,Pleistocene Basalt,2
33.31323739,35.64070999,Pleistocene Basalt,2
33.31343466,35.63651158,Pleistocene Basalt,2
33.31395176,35.63316528,Pleistocene Basalt,2
33.31303937,35.63097469,Pleistocene Basalt,2
33.31406605,35.62833897,Pleistocene Basalt,2
33.3147853,35.62704457,Pleistocene Basalt,2
33.17604164,35.67107151,Late Pliocene Basalt,1
33.17483737,35.66858394,Late Pliocene Basalt,1
33.17289181,35.66669447,Late Pliocene Basalt,1
33.17229761,35.66668299,Late Pliocene Basalt,1
33.16857061,35.66475951,Late Pliocene Basalt,1
33.16735681,35.66226292,Late Pliocene Basalt,1
33.16582295,35.66099355,Late Pliocene Basalt,1
33.16344992,35.65910755,Late Pliocene Basalt,1
33.16043052,35.6577887,Late Pliocene Basalt,1
33.15862065,35.65712535,Late Pliocene Basalt,1
33.15494974,35.65705772,Late Pliocene Basalt,1
33.15212057,35.6570232,Late Pliocene Basalt,1
33.14810917,35.65696925,Late Pliocene Basalt,1
33.14433346,35.65751536,Late Pliocene Basalt,1
33.14252074,35.65748117,Late Pliocene Basalt,1
33.14010925,35.65743563,Late Pliocene Basalt,1
33.13650364,35.65736763,Late Pliocene Basalt,1
33.13337836,35.65667342,Late Pliocene Basalt,1
33.13059921,35.6559658,Late Pliocene Basalt,1
33.12774639,35.65530319,Late Pliocene Basalt,1
33.12631052,35.65349001,Late Pliocene Basalt,1
33.12456942,35.65346386,Late Pliocene Basalt,1
33.12169609,35.65280147,Late Pliocene Basalt,1
33.11883005,35.65214078,Late Pliocene Basalt,1
33.11703675,35.65210987,Late Pliocene Basalt,1
33.11597119,35.65148183,Late Pliocene Basalt,1
33.111805,35.65141151,Late Pliocene Basalt,1
33.11002578,35.6513815,Late Pliocene Basalt,1
33.10601096,35.65070717,Late Pliocene Basalt,1
33.10393573,35.65007863,Late Pliocene Basalt,1
33.10125265,35.65005468,Late Pliocene Basalt,1
33.09864789,35.64942242,Late Pliocene Basalt,1
33.09658021,35.64879529,Late Pliocene Basalt,1
33.09229841,35.64752928,Late Pliocene Basalt,1
33.08986134,35.64748601,Late Pliocene Basalt,1
33.08932194,35.64748104,Late Pliocene Basalt,1
33.08573304,35.64684905,Late Pliocene Basalt,1
33.08242694,35.64681336,Late Pliocene Basalt,1
33.07904667,35.6467706,Late Pliocene Basalt,1
33.07686972,35.64613773,Late Pliocene Basalt,1
33.07350747,35.64609626,Late Pliocene Basalt,1
33.07085028,35.64485559,Late Pliocene Basalt,1
33.06810579,35.64421828,Late Pliocene Basalt,1
33.06598984,35.64359373,Late Pliocene Basalt,1
33.06218808,35.64355698,Late Pliocene Basalt,1
33.06008028,35.64293418,Late Pliocene Basalt,1
33.05730607,35.6429035,Late Pliocene Basalt,1
33.05459585,35.64227237,Late Pliocene Basalt,1
33.04981374,35.64162874,Late Pliocene Basalt,1
33.04705985,35.64159956,Late Pliocene Basalt,1
33.04549907,35.64098566,Late Pliocene Basalt,1
33.04289423,35.64036529,Late Pliocene Basalt,1
33.04054605,35.6403329,Late Pliocene Basalt,1
33.0383757,35.63971201,Late Pliocene Basalt,1
33.03497843,35.63907373,Late Pliocene Basalt,1
33.03287801,35.63786213,Late Pliocene Basalt,1
33.03026157,35.63605203,Late Pliocene Basalt,1
33.02863105,35.63544282,Late Pliocene Basalt,1
33.02639028,35.63423233,Late Pliocene Basalt,1
33.02369833,35.63361977,Late Pliocene Basalt,1
33.02113794,35.63360711,Late Pliocene Basalt,1
33.01962228,35.63300607,Late Pliocene Basalt,1
33.01757839,35.63299631,Late Pliocene Basalt,1
33.01506332,35.63179862,Late Pliocene Basalt,1
33.01409774,35.6300154,Late Pliocene Basalt,1
33.01519048,35.62764511,Late Pliocene Basalt,1
33.01677755,35.62586695,Late Pliocene Basalt,1
33.01840421,35.6228952,Late Pliocene Basalt,1
33.01894057,35.62051529,Late Pliocene Basalt,1
33.01931186,35.61755064,Late Pliocene Basalt,1
33.02033305,35.61517241,Late Pliocene Basalt,1
33.02083457,35.61279436,Late Pliocene Basalt,1
33.02188698,35.61041054,Late Pliocene Basalt,1
33.0218576,35.60803481,Late Pliocene Basalt,1
33.02236702,35.60505951,Late Pliocene Basalt,1
33.0228839,35.60267723,Late Pliocene Basalt,1
33.02286159,35.60089646,Late Pliocene Basalt,1
33.0228244,35.59792979,Late Pliocene Basalt,1
33.02275769,35.59497107,Late Pliocene Basalt,1
33.02164969,35.59262061,Late Pliocene Basalt,1
33.01998469,35.59088367,Late Pliocene Basalt,1
33.01885497,35.58854917,Late Pliocene Basalt,1
33.0171756,35.58564489,Late Pliocene Basalt,1
33.01552273,35.58392397,Late Pliocene Basalt,1
33.0138955,35.58338088,Late Pliocene Basalt,1
33.0112092,35.58345447,Late Pliocene Basalt,1
33.00906711,35.58351318,Late Pliocene Basalt,1
33.00693111,35.58357172,Late Pliocene Basalt,1
33.00476646,35.58422738,Late Pliocene Basalt,1
33.0031305,35.58428414,Late Pliocene Basalt,1
33.00056068,35.58433085,Late Pliocene Basalt,1
32.99787621,35.58325031,Late Pliocene Basalt,1
32.99683783,35.58210879,Late Pliocene Basalt,1
32.99425906,35.58100305,Late Pliocene Basalt,1
32.99169524,35.58106022,Late Pliocene Basalt,1
32.99017146,35.58283274,Late Pliocene Basalt,1
32.9886571,35.58576119,Late Pliocene Basalt,1
32.98816117,35.58808801,Late Pliocene Basalt,1
32.98818706,35.59040172,Late Pliocene Basalt,1
32.98720297,35.59272992,Late Pliocene Basalt,1
32.98620732,35.59564048,Late Pliocene Basalt,1
32.98571856,35.59738297,Late Pliocene Basalt,1
32.98472602,35.60029058,Late Pliocene Basalt,1
32.98426045,35.60260718,Late Pliocene Basalt,1
32.98433239,35.60491423,Late Pliocene Basalt,1
32.98439412,35.60780668,Late Pliocene Basalt,1
32.98444352,35.61012292,Late Pliocene Basalt,1
32.9844929,35.61244129,Late Pliocene Basalt,1
32.98403281,35.61534536,Late Pliocene Basalt,1
32.98407467,35.61766816,Late Pliocene Basalt,1
32.98441495,35.62055509,Late Pliocene Basalt,1
32.98485315,35.6234548,Late Pliocene Basalt,1
32.98451407,35.62696623,Late Pliocene Basalt,1
32.98226173,35.62813349,Late Pliocene Basalt,1
32.97952611,35.62929248,Late Pliocene Basalt,1
32.97791689,35.62986852,Late Pliocene Basalt,1
32.97532567,35.63043884,Late Pliocene Basalt,1
32.9732322,35.63100902,Late Pliocene Basalt,1
32.97082234,35.63099995,Late Pliocene Basalt,1
32.96841766,35.63099095,Late Pliocene Basalt,1
32.96656598,35.62982479,Late Pliocene Basalt,1
32.96482501,35.62865777,Late Pliocene Basalt,1
32.96318714,35.62690295,Late Pliocene Basalt,1
32.96087624,35.62572655,Late Pliocene Basalt,1
32.95793747,35.62571849,Late Pliocene Basalt,1
32.95595861,35.62513123,Late Pliocene Basalt,1
32.95348951,35.62454381,Late Pliocene Basalt,1
32.95143293,35.6233818,Late Pliocene Basalt,1
32.94943838,35.62338024,Late Pliocene Basalt,1
32.9473728,35.62280417,Late Pliocene Basalt,1
32.94489261,35.62280298,Late Pliocene Basalt,1
32.94291614,35.62222396,Late Pliocene Basalt,1
32.94099779,35.62221889,Late Pliocene Basalt,1
32.93955966,35.62221505,Late Pliocene Basalt,1
32.93716389,35.62220873,Late Pliocene Basalt,1
32.9352948,35.62393242,Late Pliocene Basalt,1
32.93390501,35.62565892,Late Pliocene Basalt,1
32.93244884,35.62681086,Late Pliocene Basalt,1
32.9299953,35.62911281,Late Pliocene Basalt,1
32.92754743,35.6314093,Late Pliocene Basalt,1
32.92559591,35.6331277,Late Pliocene Basalt,1
32.9241105,35.63541904,Late Pliocene Basalt,1
32.92264148,35.63713273,Late Pliocene Basalt,1
32.92117478,35.63884363,Late Pliocene Basalt,1
32.91970117,35.64112375,Late Pliocene Basalt,1
32.91729818,35.64282531,Late Pliocene Basalt,1
32.91584465,35.64452881,Late Pliocene Basalt,1
32.91438404,35.64679907,Late Pliocene Basalt,1
32.91288943,35.64962235,Late Pliocene Basalt,1
32.91238622,35.65189244,Late Pliocene Basalt,1
32.91378979,35.65361039,Late Pliocene Basalt,1
32.91534081,35.65540635,Late Pliocene Basalt,1
32.91433065,35.65765665,Late Pliocene Basalt,1
32.91230904,35.65813495,Late Pliocene Basalt,1
32.90992569,35.65924193,Late Pliocene Basalt,1
32.9089721,35.65979739,Late Pliocene Basalt,1
32.90566467,35.66204387,Late Pliocene Basalt,1
32.90424797,35.66316842,Late Pliocene Basalt,1
32.90280323,35.66540461,Late Pliocene Basalt,1
32.90230777,35.6670837,Late Pliocene Basalt,1
32.90226504,35.66988447,Late Pliocene Basalt,1
32.90269958,35.67212562,Late Pliocene Basalt,1
32.90502576,35.67326534,Late Pliocene Basalt,1
32.90781076,35.67496766,Late Pliocene Basalt,1
32.90919778,35.67609744,Late Pliocene Basalt,1
32.91009525,35.67833632,Late Pliocene Basalt,1
32.91108115,35.68124205,Late Pliocene Basalt,1
32.91189315,35.68337993,Late Pliocene Basalt,1
32.91375187,35.68508745,Late Pliocene Basalt,1
32.91513619,35.68734994,Late Pliocene Basalt,1
32.91712089,35.68920405,Late Pliocene Basalt,1
32.91911527,35.6910673,Late Pliocene Basalt,1
32.92111943,35.69293979,Late Pliocene Basalt,1
32.92361741,35.69483954,Late Pliocene Basalt,1
32.9244836,35.69705161,Late Pliocene Basalt,1
32.92582811,35.69927399,Late Pliocene Basalt,1
32.92719274,35.70094792,Late Pliocene Basalt,1
32.92905087,35.70207884,Late Pliocene Basalt,1
32.93140459,35.70381634,Late Pliocene Basalt,1
32.93279917,35.70552467,Late Pliocene Basalt,1
32.93419674,35.70723651,Late Pliocene Basalt,1
32.93507439,35.70945886,Late Pliocene Basalt,1
32.93737957,35.71114274,Late Pliocene Basalt,1
32.93867986,35.71274334,Late Pliocene Basalt,1
32.94000642,35.71437323,Late Pliocene Basalt,1
32.9409106,35.71548287,Late Pliocene Basalt,1
32.94274231,35.71715945,Late Pliocene Basalt,1
32.94404443,35.71989987,Late Pliocene Basalt,1
32.94539135,35.72155377,Late Pliocene Basalt,1
32.94673604,35.7232044,Late Pliocene Basalt,1
32.94869012,35.72616066,Late Pliocene Basalt,1
32.9502575,35.7280716,Late Pliocene Basalt,1
32.95077345,35.73041316,Late Pliocene Basalt,1
32.95165764,35.73263781,Late Pliocene Basalt,1
32.95201567,35.73535768,Late Pliocene Basalt,1
32.95182018,35.73739093,Late Pliocene Basalt,1
32.95222531,35.73845375,Late Pliocene Basalt,1
32.95422098,35.73749107,Late Pliocene Basalt,1
32.9565298,35.73633953,Late Pliocene Basalt,1
32.95838962,35.73520672,Late Pliocene Basalt,1
32.95981622,35.7352471,Late Pliocene Basalt,1
32.96281787,35.73491517,Late Pliocene Basalt,1
32.96764886,35.73567608,Late Pliocene Basalt,1
32.97015824,35.73471864,Late Pliocene Basalt,1
32.97264008,35.73429587,Late Pliocene Basalt,1
32.97448126,35.73427059,Late Pliocene Basalt,1
32.9763747,35.73372423,Late Pliocene Basalt,1
32.9782833,35.73261881,Late Pliocene Basalt,1
32.98019288,35.73151276,Late Pliocene Basalt,1
32.98117446,35.7304103,Late Pliocene Basalt,1
32.9837083,35.72886179,Late Pliocene Basalt,1
32.98625765,35.72674038,Late Pliocene Basalt,1
32.98778827,35.72511716,Late Pliocene Basalt,1
32.98983622,35.72295017,Late Pliocene Basalt,1
32.99089172,35.72131058,Late Pliocene Basalt,1
32.99246785,35.71912674,Late Pliocene Basalt,1
32.99452566,35.71752011,Late Pliocene Basalt,1
32.99608853,35.71588984,Late Pliocene Basalt,1
32.99767078,35.71368791,Late Pliocene Basalt,1
32.99819067,35.71198287,Late Pliocene Basalt,1
32.99921498,35.70971783,Late Pliocene Basalt,1
33.00074514,35.7068904,Late Pliocene Basalt,1
33.00225251,35.70578405,Late Pliocene Basalt,1
33.004318,35.70298169,Late Pliocene Basalt,1
33.00635468,35.70131755,Late Pliocene Basalt,1
33.0083951,35.69965037,Late Pliocene Basalt,1
33.00940797,35.69910215,Late Pliocene Basalt,1
33.01292908,35.69862129,Late Pliocene Basalt,1
33.01494066,35.69867686,Late Pliocene Basalt,1
33.01700744,35.69759037,Late Pliocene Basalt,1
33.01850578,35.6970415,Late Pliocene Basalt,1
33.02050032,35.6965013,Late Pliocene Basalt,1
33.02351934,35.69482345,Late Pliocene Basalt,1
33.02602972,35.69429606,Late Pliocene Basalt,1
33.02804188,35.69434213,Late Pliocene Basalt,1
33.03008923,35.69323044,Late Pliocene Basalt,1
33.03210639,35.69327594,Late Pliocene Basalt,1
33.03415954,35.6921619,Late Pliocene Basalt,1
33.03618175,35.6922068,Late Pliocene Basalt,1
33.03763123,35.6945617,Late Pliocene Basalt,1
33.03857462,35.69690505,Late Pliocene Basalt,1
33.04002416,35.69926036,Late Pliocene Basalt,1
33.04198116,35.70162904,Late Pliocene Basalt,1
33.0429462,35.70339488,Late Pliocene Basalt,1
33.04388996,35.70573856,Late Pliocene Basalt,1
33.04534575,35.7069239,Late Pliocene Basalt,1
33.04731196,35.70812418,Late Pliocene Basalt,1
33.04983343,35.70877166,Late Pliocene Basalt,1
33.05133413,35.70938971,Late Pliocene Basalt,1
33.0538258,35.71061161,Late Pliocene Basalt,1
33.05635481,35.71126166,Late Pliocene Basalt,1
33.05738142,35.71129262,Late Pliocene Basalt,1
33.05997928,35.71197158,Late Pliocene Basalt,1
33.06361555,35.71209398,Late Pliocene Basalt,1
33.06613932,35.71214881,Late Pliocene Basalt,1
33.06769943,35.71160969,Late Pliocene Basalt,1
33.06988115,35.70935325,Late Pliocene Basalt,1
33.07144533,35.70881136,Late Pliocene Basalt,1
33.07369223,35.70656903,Late Pliocene Basalt,1
33.07588449,35.70489116,Late Pliocene Basalt,1
33.07753953,35.7031876,Late Pliocene Basalt,1
33.07763865,35.70144098,Late Pliocene Basalt,1
33.07884395,35.69855223,Late Pliocene Basalt,1
33.0799848,35.69682608,Late Pliocene Basalt,1
33.08065438,35.69450456,Late Pliocene Basalt,1
33.08140399,35.6916065,Late Pliocene Basalt,1
33.08215529,35.68870156,Late Pliocene Basalt,1
33.08339587,35.68638856,Late Pliocene Basalt,1
33.08512746,35.68466956,Late Pliocene Basalt,1
33.08579206,35.68292036,Late Pliocene Basalt,1
33.08605037,35.67998812,Late Pliocene Basalt,1
33.08631309,35.67705005,Late Pliocene Basalt,1
33.08657637,35.67410513,Late Pliocene Basalt,1
33.08684017,35.67115337,Late Pliocene Basalt,1
33.08716931,35.66760425,Late Pliocene Basalt,1
33.08793363,35.66524263,Late Pliocene Basalt,1
33.08974057,35.66288706,Late Pliocene Basalt,1
33.0917248,35.66115424,Late Pliocene Basalt,1
33.0929626,35.66240471,Late Pliocene Basalt,1
33.09332811,35.6648083,Late Pliocene Basalt,1
33.0933493,35.66715071,Late Pliocene Basalt,1
33.09336615,35.66948292,Late Pliocene Basalt,1
33.09365521,35.67185732,Late Pliocene Basalt,1
33.09399557,35.67423797,Late Pliocene Basalt,1
33.09427868,35.67720502,Late Pliocene Basalt,1
33.09406941,35.67956411,Late Pliocene Basalt,1
33.0954922,35.68196108,Late Pliocene Basalt,1
33.09642494,35.68375504,Late Pliocene Basalt,1
33.09787859,35.68615818,Late Pliocene Basalt,1
33.0993775,35.68797193,Late Pliocene Basalt,1
33.10132732,35.68977726,Late Pliocene Basalt,1
33.10279689,35.69098291,Late Pliocene Basalt,1
33.1053756,35.69162464,Late Pliocene Basalt,1
33.10787721,35.69164491,Late Pliocene Basalt,1
33.10950664,35.6898856,Late Pliocene Basalt,1
33.11075679,35.68754726,Late Pliocene Basalt,1
33.11200954,35.6852039,Late Pliocene Basalt,1
33.11278725,35.68285727,Late Pliocene Basalt,1
33.11431239,35.68055978,Late Pliocene Basalt,1
33.11467798,35.67821394,Late Pliocene Basalt,1
33.11451334,35.67524641,Late Pliocene Basalt,1
33.11482022,35.67287571,Late Pliocene Basalt,1
33.11348027,35.67046744,Late Pliocene Basalt,1
33.1128606,35.66809421,Late Pliocene Basalt,1
33.11246787,35.66635821,Late Pliocene Basalt,1
33.11176676,35.66402866,Late Pliocene Basalt,1
33.1114355,35.66166857,Late Pliocene Basalt,1
33.11136297,35.65926713,Late Pliocene Basalt,1
33.11186238,35.65686712,Late Pliocene Basalt,1
33.11389112,35.65569802,Late Pliocene Basalt,1
33.11673524,35.65635965,Late Pliocene Basalt,1
33.11826482,35.65760208,Late Pliocene Basalt,1
33.12107316,35.65883962,Late Pliocene Basalt,1
33.12149497,35.66276289,Late Pliocene Basalt,1
33.12157695,35.66395245,Late Pliocene Basalt,1
33.12174545,35.66550407,Late Pliocene Basalt,1
33.12099532,35.66688625,Late Pliocene Basalt,1
33.12113518,35.66748699,Late Pliocene Basalt,1
33.12151637,35.66932545,Late Pliocene Basalt,1
33.12162329,35.67084557,Late Pliocene Basalt,1
33.12160509,35.67326188,Late Pliocene Basalt,1
33.12143893,35.67445861,Late Pliocene Basalt,1
33.12119044,35.67624816,Late Pliocene Basalt,1
33.12090167,35.67832757,Late Pliocene Basalt,1
33.1203434,35.68008472,Late Pliocene Basalt,1
33.12009841,35.68185262,Late Pliocene Basalt,1
33.11987775,35.68331559,Late Pliocene Basalt,1
33.11973661,35.68449361,Late Pliocene Basalt,1
33.12019414,35.68539795,Late Pliocene Basalt,1
33.12121974,35.68602073,Late Pliocene Basalt,1
33.12278148,35.6866573,Late Pliocene Basalt,1
33.12408163,35.68698366,Late Pliocene Basalt,1
33.12536648,35.68761072,Late Pliocene Basalt,1
33.12650264,35.68765852,Late Pliocene Basalt,1
33.12789848,35.6880159,Late Pliocene Basalt,1
33.12923483,35.68835375,Late Pliocene Basalt,1
33.1301245,35.68778709,Late Pliocene Basalt,1
33.13056715,35.68631272,Late Pliocene Basalt,1
33.13073565,35.68482648,Late Pliocene Basalt,1
33.13083693,35.68393308,Late Pliocene Basalt,1
33.13014249,35.68271641,Late Pliocene Basalt,1
33.12982479,35.68122581,Late Pliocene Basalt,1
